zipcode|country|turnover(EUR)
92367|DE|93.6
74838|DE|205.85
97464|DE|147.6
09356|DE|146.72
26757|DE|450.23
78067|DE|40.08
51665|DE|36.34
78244|DE|221.5
34596|DE|330.16
22339|DE|19565.46
65819|DE|43.23
60437|DE|2095.28
67953|DE|30.6
31028|DE|2821.7
94562|DE|48.1
27246|DE|186.48
79367|DE|171.4
49328|DE|3473.52
89183|DE|69.82
91608|DE|85.22
08371|DE|765.6
25591|DE|334.8
19348|DE|1567.41
76764|DE|465.85
83483|DE|435.93
32162|DE|23.66
97276|DE|244.16
22403|DE|24.26
20131|DE|25.07
26845|DE|60.54
27389|DE|5830.5
51521|DE|25.88
61440|DE|5537.05
64753|DE|60.14
94164|DE|27.71
88097|DE|151.95
28305|DE|22.78
44139|DE|2039.92
74366|DE|195.36
91610|DE|132.8
41063|DE|1485.62
47805|DE|381.48
30307|DE|37.17
25232|DE|76.62
38483|DE|88.22
99759|DE|201.66
63834|DE|347.49
92436|DE|258.12
82395|DE|39.88
03149|DE|421.42
83739|DE|57.48
67699|DE|39.62
37197|DE|544.74
63150|DE|1497.76
40233|DE|867.54
94261|DE|60.1
27425|DE|26.83
25864|DE|355.08
71292|DE|476.58
84100|DE|77.44
73563|DE|320.7
33165|DE|1462.56
27419|DE|8912.8
96145|DE|219.87
83128|DE|57.16
78730|DE|79.26
50933|DE|3488.54
49599|DE|257.76
28832|DE|18394.22
95109|DE|32.49
23465|DE|100.24
53501|DE|1009.68
85072|DE|389.62
58730|DE|4189.68
25474|DE|13943.75
56565|DE|79.12
33311|DE|26.99
47138|DE|654.88
58089|DE|1446.52
73737|DE|77.7
76571|DE|1405.44
56076|DE|864.25
81368|DE|33.7
26909|DE|174.65
66953|DE|476.0
23081|DE|36.18
87545|DE|208.6
17214|DE|72.48
03051|DE|522.21
33175|DE|2959.74
32429|DE|3265.47
59706|DE|27.12
56746|DE|117.36
37308|DE|2184.5
76467|DE|382.07
54326|DE|22.93
67361|DE|32.24
35002|DE|31.95
65391|DE|77.76
85617|DE|150.6
88633|DE|66.48
88525|DE|27.73
06682|DE|442.2
91097|DE|126.4
26548|DE|794.53
39365|DE|445.6
65629|DE|57.92
34127|DE|1771.5
26436|DE|38.19
42699|DE|3556.96
07459|DE|25.33
43139|DE|38.59
23607|DE|30.04
16711|DE|40.61
45289|DE|1978.23
33452|DE|39.76
39112|DE|1032.24
58483|DE|26.53
28470|DE|41.26
97502|DE|193.1
15377|DE|144.3
15344|DE|982.52
41512|DE|39.28
27457|DE|124.14
09224|DE|394.2
38442|DE|9447.74
51597|DE|596.87
89275|DE|488.88
50127|DE|1343.16
31860|DE|1634.89
86732|DE|157.55
38102|DE|6417.24
21526|DE|364.87
20455|DE|26.29
06493|DE|1033.54
68649|DE|144.75
04661|DE|32.94
67283|DE|164.95
07768|DE|444.22
14473|DE|788.8
67377|DE|173.64
94348|DE|88.44
04451|DE|728.87
24232|DE|3404.11
04932|DE|209.85
06268|DE|449.93
86845|DE|308.79
87466|DE|267.84
33609|DE|1699.6
54424|DE|38.21
13595|DE|4411.49
36251|DE|3879.4
49744|DE|507.1
63927|DE|309.12
01295|DE|32.17
64285|DE|1526.4
50389|DE|3376.89
31174|DE|1667.13
45469|DE|32.54
99439|DE|300.82
34613|DE|3096.17
58098|DE|38.74
35619|DE|1126.23
14595|DE|32.45
79289|DE|214.0
55257|DE|906.2
34545|DE|37.77
87769|DE|29.89
34281|DE|2877.99
56645|DE|212.87
30490|DE|35.93
31538|DE|22.69
79804|DE|149.0
19258|DE|2956.3
27789|DE|27.41
07422|DE|314.1
41748|DE|1172.08
45525|DE|2482.48
32803|DE|39.21
86676|DE|134.48
28303|DE|27.1
24927|DE|28.35
22539|DE|109.77
13355|DE|726.3
85077|DE|259.42
63486|DE|2166.57
37290|DE|562.5
08315|DE|252.72
86655|DE|184.65
84061|DE|424.27
31804|DE|27.61
85622|DE|408.0
04936|DE|277.68
67065|DE|869.88
13467|DE|4460.4
88145|DE|127.02
97708|DE|200.85
90482|DE|1316.04
90513|DE|1847.04
28284|DE|43.41
56665|DE|44.13
22394|DE|42.2
68775|DE|1201.56
26980|DE|76.3
31097|DE|50.36
48388|DE|29.26
06577|DE|102.78
65366|DE|1635.29
17213|DE|528.84
49214|DE|1385.4
03205|DE|465.92
04565|DE|115.12
59063|DE|2692.66
72101|DE|32.74
99955|DE|390.96
77871|DE|368.61
12165|DE|991.53
87772|DE|33.42
83083|DE|267.5
55435|DE|670.99
87656|DE|223.44
83043|DE|988.9
57392|DE|2419.37
94357|DE|23.19
30938|DE|8307.46
70184|DE|1759.72
23911|DE|3357.35
24934|DE|50.28
28759|DE|7391.64
15299|DE|470.16
52164|DE|65.78
10557|DE|2959.74
89291|DE|163.44
86720|DE|1476.54
47533|DE|3207.2
95119|DE|504.12
69221|DE|902.72
54534|DE|35.54
12049|DE|779.31
51381|DE|2359.39
17438|DE|709.8
56288|DE|290.03
88477|DE|242.28
68330|DE|35.04
15806|DE|1330.29
35094|DE|974.6
47906|DE|5279.39
04680|DE|200.52
06242|DE|203.07
95362|DE|41.02
18311|DE|1232.79
88179|DE|77.6
79211|DE|929.5
20246|DE|99.54
67819|DE|36.61
22757|DE|33.02
63279|DE|29.22
82297|DE|24.22
52396|DE|272.07
49205|DE|2571.0
21122|DE|119.76
94574|DE|77.38
85238|DE|310.97
50733|DE|2505.16
99636|DE|191.95
06388|DE|199.68
14824|DE|34.08
22589|DE|26385.52
33397|DE|4522.74
76669|DE|1304.7
49844|DE|161.85
31011|DE|38.68
10583|DE|29.63
56112|DE|1660.09
22159|DE|32603.2
81247|DE|1680.84
34317|DE|1912.5
21216|DE|31.93
73235|DE|370.8
25908|DE|52.02
72147|DE|298.16
85153|DE|39.3
24817|DE|434.18
83374|DE|253.32
31655|DE|4318.4
73457|DE|441.3
19294|DE|511.35
97523|DE|41.56
73257|DE|563.92
66113|DE|989.01
30455|DE|5638.34
51674|DE|2013.92
02791|DE|108.92
76953|DE|23.23
07366|DE|219.76
18233|DE|225.26
54308|DE|128.36
46147|DE|2378.97
78256|DE|154.96
69207|DE|853.32
49401|DE|2601.99
29587|DE|362.31
06122|DE|382.92
24399|DE|459.42
45481|DE|6146.14
83673|DE|251.2
49416|DE|33.89
63165|DE|1844.4
09399|DE|86.52
76199|DE|2170.0
66509|DE|121.41
45659|DE|3271.39
99735|DE|325.71
63741|DE|1634.76
93093|DE|301.98
32120|DE|5971.02
35799|DE|267.0
51377|DE|1629.74
86378|DE|27.2
83365|DE|44.62
26692|DE|32.13
29237|DE|22.2
31035|DE|48.38
66763|DE|501.0
91598|DE|109.53
33335|DE|4242.28
86807|DE|501.12
97357|DE|46.92
24888|DE|661.5
03229|DE|77.68
04219|DE|56.02
33378|DE|8659.44
80336|DE|712.53
75172|DE|762.0
66129|DE|120.56
22214|DE|39.23
19217|DE|1294.04
37449|DE|87.84
50000|DE|79.56
69517|DE|254.31
76846|DE|117.32
67876|DE|43.76
86163|DE|1137.85
24144|DE|83.18
65553|DE|239.5
98597|DE|276.0
57577|DE|189.15
86199|DE|1721.5
88287|DE|163.68
87471|DE|631.89
83308|DE|486.08
67237|DE|27.67
94143|DE|27.4
67317|DE|102.57
32079|DE|41.32
90408|DE|663.78
09526|DE|325.38
14776|DE|1874.56
73072|DE|313.08
42108|DE|32.16
66780|DE|399.2
52511|DE|1596.95
32369|DE|2968.16
53175|DE|1727.6
25548|DE|4407.42
38838|DE|128.22
45770|DE|2593.77
33172|DE|22.56
67744|DE|122.91
31094|DE|112.62
24890|DE|455.24
89197|DE|53.36
66232|DE|36.85
70199|DE|839.72
74357|DE|435.54
21129|DE|24403.61
38474|DE|348.3
27471|DE|28.96
49638|DE|570.96
18279|DE|70.78
26133|DE|3349.9
83550|DE|30.21
79872|DE|90.36
25925|DE|51.68
10359|DE|38.65
85120|DE|73.68
54523|DE|47.42
22301|DE|17180.8
04579|DE|75.46
15712|DE|500.8
84347|DE|188.23
74321|DE|2146.29
36341|DE|1495.62
84571|DE|122.79
67732|DE|37.51
18461|DE|41.72
36414|DE|524.16
18565|DE|146.15
82409|DE|58.08
26872|DE|41.69
61389|DE|1468.6
56572|DE|31.15
25818|DE|22.78
36132|DE|578.2
24784|DE|2097.6
46593|DE|39.08
04613|DE|74.52
56874|DE|40.69
97225|DE|608.58
55128|DE|1959.84
74821|DE|1090.74
23992|DE|646.17
06464|DE|169.35
35279|DE|442.54
47589|DE|828.87
72501|DE|143.3
32351|DE|2387.88
50674|DE|1609.56
23546|DE|31.3
17506|DE|88.44
96103|DE|607.14
61203|DE|354.9
47441|DE|3263.0
65478|DE|25.25
09116|DE|1495.66
62073|DE|39.28
73312|DE|1095.68
65582|DE|822.58
12685|DE|2090.34
47226|DE|946.32
96529|DE|33.31
32756|DE|5765.85
46348|DE|907.2
40669|DE|34.65
87740|DE|80.58
07743|DE|3100.68
35789|DE|1062.62
25587|DE|1614.8
34286|DE|939.96
56699|DE|26.76
97840|DE|178.64
72829|DE|257.81
99634|DE|228.0
92700|DE|82.77
01448|DE|24.01
79595|DE|177.1
38114|DE|3010.72
25826|DE|1538.68
74532|DE|378.95
21240|DE|29.85
92923|DE|43.87
55131|DE|1786.18
87668|DE|85.78
67273|DE|514.8
25968|DE|34.7
28824|DE|43.22
73347|DE|33.0
54380|DE|121.56
67297|DE|35.72
90592|DE|837.69
26629|DE|1132.65
22959|DE|778.5
39393|DE|605.34
24041|DE|22.39
85456|DE|66.36
76029|DE|26.02
79359|DE|113.72
71679|DE|870.75
29456|DE|1175.12
87666|DE|61.74
84424|DE|444.51
70185|DE|42.95
67363|DE|154.8
21502|DE|26097.35
19061|DE|3000.48
80673|DE|32.36
08049|DE|38.15
83410|DE|407.6
06118|DE|1040.6
53881|DE|1950.75
49448|DE|1732.28
38259|DE|5267.76
80467|DE|33.64
66346|DE|431.68
74834|DE|211.86
04229|DE|1461.56
12357|DE|1331.4
76819|DE|41.3
61273|DE|1700.65
63303|DE|4569.46
47443|DE|1336.46
92224|DE|998.8
53572|DE|553.8
55767|DE|268.64
61352|DE|2296.2
21732|DE|449.46
22099|DE|69.46
29649|DE|1172.18
66822|DE|655.18
84137|DE|584.16
31848|DE|5999.23
33330|DE|3679.87
85049|DE|2015.52
22600|DE|84.72
67133|DE|421.54
23342|DE|43.4
54687|DE|94.56
50958|DE|37.69
34479|DE|708.33
42222|DE|24.89
28800|DE|31.67
47229|DE|687.0
83453|DE|40.56
51118|DE|32.37
92348|DE|400.26
96114|DE|768.18
36169|DE|81.9
89160|DE|515.97
73491|DE|115.44
83024|DE|611.38
36269|DE|570.6
65934|DE|889.98
65626|DE|99.64
61130|DE|2523.39
92284|DE|59.76
15306|DE|479.75
73466|DE|354.64
27570|DE|10106.1
53577|DE|473.04
48720|DE|825.88
07616|DE|228.32
56470|DE|370.08
06188|DE|950.36
97289|DE|125.67
24837|DE|19325.6
09235|DE|427.0
26907|DE|62.46
86159|DE|1175.85
89299|DE|54.2
24253|DE|1415.04
27494|DE|29.81
76131|DE|1129.95
38226|DE|3293.11
77797|DE|46.24
69823|DE|35.91
15732|DE|2051.08
69436|DE|248.58
35108|DE|568.68
09603|DE|498.48
77883|DE|104.55
32457|DE|7123.68
79683|DE|28.73
67598|DE|22.33
52068|DE|495.2
22880|DE|56064.12
89075|DE|1856.97
56867|DE|40.12
37079|DE|1724.58
37688|DE|1373.0
94572|DE|129.6
27426|DE|40.89
73249|DE|375.83
31691|DE|1529.3
12109|DE|1097.79
70735|DE|43.32
79194|DE|1546.71
96182|DE|77.37
17219|DE|147.12
21369|DE|480.35
18196|DE|710.82
13468|DE|39.59
80956|DE|23.78
45279|DE|1435.84
17094|DE|507.76
25797|DE|130.25
93092|DE|112.26
14037|DE|37.73
58303|DE|44.31
22304|DE|36.26
97252|DE|111.42
67806|DE|192.84
04746|DE|240.0
26107|DE|42.48
63743|DE|1419.0
09477|DE|64.16
53129|DE|1648.2
77791|DE|25.85
91459|DE|315.54
74391|DE|177.75
22319|DE|43.47
74206|DE|570.56
95680|DE|75.62
12043|DE|623.0
33169|DE|38.98
02763|DE|1221.12
33415|DE|4688.64
19379|DE|42.87
21755|DE|1927.8
18334|DE|95.32
09131|DE|577.03
22483|DE|32.75
96138|DE|469.43
34234|DE|90.54
86940|DE|75.36
87883|DE|22.38
31226|DE|2348.67
86553|DE|34.65
22488|DE|75.26
11231|DE|33.42
50676|DE|1873.8
22841|DE|42.7
86668|DE|40.34
53123|DE|2284.45
97258|DE|190.05
83224|DE|406.8
49377|DE|4546.5
31626|DE|430.2
04328|DE|208.38
20256|DE|24.88
04539|DE|551.32
56269|DE|312.84
01109|DE|1769.97
81677|DE|1291.5
72517|DE|98.31
96489|DE|182.7
24965|DE|28.32
28213|DE|10155.84
22789|DE|85.14
08548|DE|151.32
91448|DE|425.59
50129|DE|1653.7
54689|DE|29.92
85652|DE|457.6
27721|DE|11934.0
91334|DE|291.4
78573|DE|114.33
94522|DE|90.88
53947|DE|472.44
78609|DE|86.79
14558|DE|1046.88
86932|DE|82.47
23611|DE|13362.51
85475|DE|34.3
68239|DE|1368.85
22703|DE|39.46
32860|DE|26.04
21689|DE|121.96
99423|DE|1857.17
69437|DE|156.64
84333|DE|38.65
07985|DE|167.52
52134|DE|3474.24
24328|DE|25.84
79114|DE|660.44
44787|DE|702.0
27145|DE|33.8
80804|DE|1005.3
27313|DE|1933.44
76473|DE|249.8
24148|DE|2332.8
87561|DE|594.24
92548|DE|28.76
94269|DE|137.92
79117|DE|1795.8
97957|DE|32.38
40239|DE|1069.2
16595|DE|39.09
09432|DE|73.05
27432|DE|20525.0
24259|DE|695.13
95694|DE|56.04
31912|DE|42.22
22606|DE|27.81
07387|DE|43.26
95317|DE|26.67
22143|DE|15523.44
21049|DE|35.02
67716|DE|94.89
91088|DE|394.56
55546|DE|289.3
22547|DE|12702.56
67697|DE|299.7
53619|DE|951.94
66709|DE|153.52
24118|DE|7689.92
63459|DE|37.19
07952|DE|67.5
55490|DE|236.04
30898|DE|44.11
86169|DE|853.44
77774|DE|33.83
27539|DE|36.72
06124|DE|518.88
57258|DE|2883.31
73765|DE|726.03
39307|DE|691.3
13464|DE|30.21
63500|DE|2778.24
31700|DE|222.12
63546|DE|301.08
46242|DE|2226.32
20275|DE|22.66
37445|DE|623.01
66989|DE|177.03
86492|DE|82.2
97301|DE|26.35
53506|DE|133.8
18055|DE|6581.94
35510|DE|2388.44
13465|DE|7242.3
23397|DE|34.16
32549|DE|6436.64
38123|DE|38.97
80801|DE|845.52
36325|DE|187.75
72658|DE|367.08
95488|DE|492.15
10907|DE|35.7
02826|DE|946.44
38709|DE|235.02
24401|DE|755.2
22149|DE|22814.94
01640|DE|861.9
30966|DE|9462.39
38829|DE|107.88
16303|DE|862.84
53567|DE|652.34
50796|DE|74.02
57087|DE|24.93
67251|DE|790.56
23235|DE|41.31
48599|DE|2992.5
32760|DE|4716.86
72355|DE|241.84
86561|DE|75.32
82377|DE|909.44
47591|DE|33.88
84094|DE|78.7
09474|DE|71.34
69231|DE|579.31
28904|DE|24.41
58579|DE|1988.89
95447|DE|1223.36
13591|DE|4650.45
59976|DE|29.5
45130|DE|3193.52
04103|DE|718.58
14167|DE|3873.76
88486|DE|29.66
24123|DE|27.51
83624|DE|392.6
92665|DE|209.86
87474|DE|228.24
77767|DE|503.88
29490|DE|664.0
41569|DE|1427.46
67433|DE|1310.4
92533|DE|61.38
11489|DE|40.27
01259|DE|1845.8
97725|DE|275.4
78661|DE|84.81
26355|DE|43.21
21439|DE|1109.68
40210|DE|295.2
53225|DE|2367.12
01234|DE|38.67
22962|DE|2058.98
22209|DE|42.94
49696|DE|509.94
86934|DE|23.67
79415|DE|238.84
89551|DE|299.9
19243|DE|682.37
74939|DE|33.42
87448|DE|338.64
87000|DE|37.97
58093|DE|5811.54
92552|DE|119.2
26831|DE|348.26
23391|DE|40.11
97537|DE|93.21
22597|DE|27.54
84513|DE|338.2
47167|DE|939.52
31139|DE|7109.44
02689|DE|426.91
92136|DE|82.6
34177|DE|29.43
24241|DE|1670.12
30947|DE|69.86
32602|DE|3120.55
41564|DE|5218.08
42113|DE|2432.36
29342|DE|1026.01
20629|DE|31.71
17398|DE|43.93
22037|DE|71.26
67227|DE|2482.13
89268|DE|30.58
18293|DE|38.78
66885|DE|95.67
25001|DE|24.65
54293|DE|613.76
16816|DE|1471.68
02977|DE|1135.52
22651|DE|42.89
24590|DE|43.6
71000|DE|30.88
46259|DE|47.9
22115|DE|10409.49
92049|DE|43.02
92286|DE|58.64
72631|DE|887.76
76531|DE|39.1
23717|DE|219.42
17309|DE|524.34
56073|DE|660.45
84478|DE|478.17
95358|DE|40.08
85405|DE|158.76
16244|DE|569.5
04600|DE|1681.88
18519|DE|193.7
21271|DE|6820.0
37627|DE|1034.89
92421|DE|857.7
60433|DE|2307.24
98021|DE|35.79
31535|DE|16755.0
27449|DE|2345.42
20567|DE|25.17
84431|DE|131.01
72356|DE|30.46
96163|DE|183.05
22192|DE|25.07
56122|DE|25.31
54413|DE|23.33
26969|DE|3834.0
86500|DE|264.06
14099|DE|33.85
34320|DE|1228.59
61250|DE|1542.2
22941|DE|16804.32
09629|DE|156.08
21726|DE|3218.91
97896|DE|218.0
42283|DE|1444.76
76461|DE|163.02
29364|DE|278.96
88161|DE|562.98
49179|DE|1225.8
76327|DE|1111.66
21670|DE|43.67
59458|DE|38.65
63517|DE|706.49
29437|DE|39.53
30827|DE|5817.24
86152|DE|999.9
94535|DE|38.38
25767|DE|1208.61
34521|DE|40.46
04412|DE|39.43
22034|DE|42.5
93167|DE|100.08
56769|DE|75.0
11011|DE|182.88
38343|DE|35.82
74382|DE|132.6
39055|DE|22.67
09387|DE|415.95
08491|DE|219.0
16341|DE|2061.46
13123|DE|27.56
85084|DE|347.52
13158|DE|2130.84
36369|DE|268.8
44825|DE|33.31
13059|DE|1024.24
40882|DE|3001.42
18051|DE|96.51
38465|DE|671.4
78187|DE|102.84
21527|DE|432.72
97901|DE|172.8
99097|DE|613.58
29481|DE|355.1
24222|DE|3870.06
23562|DE|9800.26
04603|DE|397.8
48436|DE|61.22
06440|DE|32.11
48143|DE|2883.68
83370|DE|38.91
27468|DE|37.4
74229|DE|348.3
04949|DE|31.58
83098|DE|259.38
29964|DE|25.88
35096|DE|1079.64
24836|DE|28.78
43342|DE|28.33
93186|DE|69.45
72411|DE|181.12
79358|DE|37.09
12598|DE|27.34
85658|DE|56.94
88662|DE|1936.88
25845|DE|1530.72
33184|DE|1459.62
63785|DE|523.2
26568|DE|22.2
06313|DE|253.44
35463|DE|927.9
85336|DE|36.56
45966|DE|1814.05
35753|DE|491.25
74259|DE|72.27
91614|DE|77.49
88079|DE|552.9
16562|DE|597.24
17379|DE|315.28
29839|DE|43.08
09623|DE|162.25
89081|DE|1200.0
81637|DE|25.51
67714|DE|272.72
87733|DE|120.48
20146|DE|17808.7
22374|DE|36.89
41100|DE|28.38
97232|DE|97.6
94157|DE|44.76
22119|DE|22689.92
37154|DE|7301.95
41379|DE|2195.96
34329|DE|731.31
85435|DE|2167.52
78048|DE|619.99
70629|DE|38.98
86709|DE|36.1
17126|DE|112.11
39264|DE|290.88
21009|DE|33.84
35576|DE|1112.44
91166|DE|318.8
39606|DE|830.99
74541|DE|282.8
99869|DE|1745.6
82383|DE|101.88
12207|DE|4231.5
38274|DE|364.0
25365|DE|2245.32
95367|DE|90.15
76187|DE|1066.8
79809|DE|83.73
83139|DE|166.64
84326|DE|126.93
49824|DE|430.56
21383|DE|32.85
24806|DE|1236.06
56368|DE|264.11
35145|DE|37.76
04105|DE|2180.64
29307|DE|36.0
54429|DE|72.8
96346|DE|158.48
96250|DE|425.88
90613|DE|165.34
21386|DE|449.24
04207|DE|781.48
09380|DE|259.63
78086|DE|151.74
26835|DE|977.88
70539|DE|27.91
08209|DE|983.84
65346|DE|231.84
87616|DE|260.8
87066|DE|22.52
18239|DE|559.95
86830|DE|417.78
67868|DE|30.26
86316|DE|1602.3
73659|DE|40.21
40791|DE|61.78
19357|DE|639.75
33697|DE|40.41
42897|DE|2700.0
21447|DE|1246.56
23617|DE|11735.76
75447|DE|216.78
50997|DE|1190.35
09481|DE|178.35
77836|DE|248.38
18528|DE|974.08
31167|DE|1837.42
32389|DE|23.77
86368|DE|1433.16
25371|DE|1115.4
22305|DE|23740.64
45219|DE|3869.12
36433|DE|881.82
34376|DE|1480.78
39539|DE|399.0
72414|DE|113.04
20065|DE|37.15
85625|DE|190.68
54673|DE|41.0
03030|DE|39.32
24033|DE|33.09
86335|DE|30.59
52381|DE|30.79
95466|DE|425.37
94121|DE|131.88
84056|DE|335.6
04934|DE|38.41
33790|DE|6090.24
24809|DE|379.78
21243|DE|40.51
59514|DE|2113.56
64850|DE|533.63
30453|DE|4559.3
84082|DE|67.12
10193|DE|86.54
26709|DE|24.74
83512|DE|502.08
57610|DE|933.6
83395|DE|482.37
23234|DE|31.73
15518|DE|390.84
24119|DE|13309.55
76877|DE|239.13
75210|DE|796.8
66280|DE|510.08
95517|DE|81.18
94474|DE|321.75
29428|DE|34.4
25252|DE|25.37
24719|DE|37.5
32058|DE|30.03
79279|DE|244.56
22039|DE|99.93
22041|DE|14247.6
01796|DE|1523.6
31087|DE|76.32
56626|DE|2022.72
19230|DE|2810.65
37313|DE|31.05
55618|DE|36.59
04299|DE|868.2
41372|DE|956.34
13585|DE|1784.2
68766|DE|751.97
74354|DE|1083.88
79790|DE|442.08
21647|DE|1294.2
57632|DE|206.46
18069|DE|2636.04
37230|DE|30.01
45699|DE|3870.3
25489|DE|4909.5
12123|DE|82.58
68623|DE|1582.36
95131|DE|98.37
39120|DE|769.6
34228|DE|36.16
22004|DE|26.6
28309|DE|8421.12
72636|DE|271.32
90528|DE|42.05
97956|DE|146.6
75205|DE|34.0
21503|DE|27.93
24116|DE|6043.04
78054|DE|729.2
04177|DE|1297.2
22902|DE|44.88
21735|DE|78.32
17349|DE|25.63
67657|DE|695.7
95352|DE|190.38
34637|DE|356.72
28879|DE|2760.4
94149|DE|60.28
34633|DE|337.41
88167|DE|342.36
46533|DE|29.14
91602|DE|171.92
75045|DE|556.8
95173|DE|233.22
89278|DE|521.56
33612|DE|35.21
93486|DE|35.16
58791|DE|1360.38
16818|DE|339.57
04316|DE|586.53
26384|DE|3646.17
01906|DE|82.58
91058|DE|2822.95
99334|DE|466.7
36304|DE|2100.6
78737|DE|36.47
39638|DE|1262.25
31321|DE|41.19
24943|DE|50699.22
14797|DE|936.1
67688|DE|255.69
92281|DE|59.76
79341|DE|324.36
94491|DE|180.48
97950|DE|126.52
12315|DE|47.2
38279|DE|284.6
84367|DE|48.84
22355|DE|22.34
22559|DE|36538.12
66994|DE|153.45
97999|DE|315.5
34434|DE|734.13
94127|DE|78.18
44213|DE|26.66
92342|DE|206.22
24409|DE|267.8
83250|DE|139.6
68733|DE|35.68
28355|DE|10006.1
94559|DE|48.3
74864|DE|200.35
56647|DE|34.52
98553|DE|594.49
89287|DE|137.65
24266|DE|82.54
97833|DE|320.94
16909|DE|655.2
58125|DE|44.19
34130|DE|2342.4
17459|DE|375.19
08223|DE|393.84
22357|DE|33.64
82064|DE|322.16
64839|DE|1409.04
77723|DE|654.06
97776|DE|333.9
97836|DE|36.54
17358|DE|272.6
27793|DE|4286.24
32719|DE|30.37
94526|DE|357.75
87509|DE|579.15
88441|DE|202.8
83377|DE|72.21
64409|DE|305.37
02785|DE|321.04
83626|DE|138.35
21436|DE|3867.76
27357|DE|50.74
21037|DE|24789.88
40221|DE|2110.71
24539|DE|9787.32
11974|DE|42.91
24840|DE|28.4
01920|DE|966.24
42129|DE|32.67
56903|DE|23.5
87776|DE|40.02
91629|DE|69.7
23863|DE|2753.34
76774|DE|230.52
97342|DE|163.14
97828|DE|775.28
71397|DE|571.78
79682|DE|27.78
65344|DE|126.32
86003|DE|44.1
08064|DE|878.01
87534|DE|567.45
94151|DE|36.87
59379|DE|4127.2
77749|DE|114.45
91369|DE|106.98
40723|DE|1941.69
07619|DE|22.44
21784|DE|272.32
91586|DE|77.94
40764|DE|10207.2
75234|DE|25.66
89358|DE|28.05
89350|DE|74.12
53738|DE|25.8
66119|DE|855.25
47178|DE|753.48
52648|DE|23.13
18059|DE|2596.71
46976|DE|22.09
63512|DE|759.5
25890|DE|1271.52
24814|DE|1236.48
97877|DE|886.95
28537|DE|22.19
06786|DE|43.97
47661|DE|1488.24
14109|DE|5036.08
61197|DE|1061.76
79241|DE|343.84
22019|DE|31.38
96317|DE|977.7
91094|DE|463.21
63071|DE|1000.75
79224|DE|259.44
31606|DE|888.58
06198|DE|1011.77
86685|DE|22.22
85356|DE|1525.29
74740|DE|289.04
10785|DE|3091.9
40883|DE|3129.03
75443|DE|201.0
92660|DE|297.81
91463|DE|32.33
55020|DE|64.56
76530|DE|2637.18
22955|DE|3786.24
72348|DE|396.18
55774|DE|31.7
54459|DE|23.64
10091|DE|41.86
81547|DE|1755.18
23896|DE|1290.12
04668|DE|1681.0
85467|DE|174.36
54298|DE|221.36
67355|DE|26.49
84565|DE|30.69
06258|DE|859.74
26901|DE|261.78
21483|DE|1971.2
69483|DE|438.0
82490|DE|82.56
30567|DE|65.34
45768|DE|3723.34
26534|DE|43.65
39418|DE|1077.44
95701|DE|107.25
48488|DE|980.8
28719|DE|4012.8
18057|DE|3291.2
57336|DE|43.44
79100|DE|2064.92
56589|DE|34.28
48317|DE|3486.46
58313|DE|6245.12
40470|DE|1343.2
96050|DE|1207.14
90547|DE|981.41
13535|DE|23.15
21107|DE|13784.96
45639|DE|42.79
34346|DE|3884.13
89290|DE|47.42
84088|DE|97.92
71696|DE|656.7
25989|DE|206.24
54343|DE|75.62
27274|DE|40.09
74427|DE|143.7
60867|DE|29.38
29339|DE|1022.7
87569|DE|82.14
20459|DE|22561.74
31711|DE|404.55
02747|DE|214.62
12209|DE|3604.83
25541|DE|3840.06
21147|DE|14840.72
29419|DE|28.76
40198|DE|42.6
01979|DE|720.12
70469|DE|2410.2
21712|DE|373.5
63671|DE|84.06
37276|DE|718.38
65588|DE|42.8
82444|DE|28.57
77777|DE|29.18
67150|DE|320.72
64401|DE|732.87
53639|DE|4599.41
27576|DE|7219.68
73433|DE|432.6
28980|DE|543.48
73116|DE|227.16
67483|DE|248.36
92709|DE|34.09
54585|DE|50.06
56179|DE|1487.32
46569|DE|2022.48
41352|DE|3854.34
82328|DE|40.51
85254|DE|76.44
52143|DE|28.87
35633|DE|920.92
93444|DE|135.85
53562|DE|211.84
34227|DE|67.11
24797|DE|540.9
37297|DE|242.04
34245|DE|41.02
74248|DE|151.7
91286|DE|65.08
22081|DE|16831.26
28103|DE|38.25
97456|DE|212.03
67378|DE|246.18
78250|DE|201.96
64569|DE|1149.39
89296|DE|39.33
34302|DE|1331.14
86637|DE|606.9
26468|DE|32.81
55768|DE|40.5
74389|DE|162.92
91074|DE|2045.28
73773|DE|515.78
06408|DE|70.02
44892|DE|2548.48
95359|DE|79.86
47996|DE|23.42
37620|DE|470.47
26670|DE|1596.95
22052|DE|28.31
32765|DE|25.71
79263|DE|105.76
45463|DE|22.62
22560|DE|23.83
23626|DE|3060.75
20242|DE|33.68
21398|DE|1184.0
41472|DE|1349.04
21233|DE|28.21
86983|DE|283.01
77656|DE|428.48
03060|DE|43.68
31135|DE|2606.1
97753|DE|989.44
97531|DE|211.68
24601|DE|1730.19
85298|DE|394.94
57641|DE|62.44
19260|DE|568.68
97909|DE|57.52
35688|DE|217.02
25525|DE|35.74
20575|DE|25.14
09117|DE|1148.24
73486|DE|24.0
96275|DE|170.95
54329|DE|426.74
76307|DE|1804.82
47877|DE|4231.5
13035|DE|43.32
49525|DE|4728.1
13593|DE|1056.72
